#phrog,mean_vector_sim,sd_vector_sim,num_sequences
phrog_15991,0.94449526,0.042725343,6
phrog_24594,0.94170254,0.022491978,3
phrog_13338,0.94138175,0.048567876,7
phrog_5636,0.9999326,7.6560005e-05,23
phrog_2159,0.7601158,0.19932346,70
phrog_14457,0.9406672,0.034136277,7
phrog_25852,0.94532037,0.019883458,3
phrog_34787,0.9732626,0.0,2
phrog_15749,0.99469703,0.0027698418,6
phrog_3247,0.9943511,0.004693498,45
phrog_35499,0.99846625,0.0,2
phrog_4528,0.92486167,0.050307218,30
phrog_12026,0.9008216,0.05296758,8
phrog_26383,0.98698884,0.00920032,3
phrog_7021,0.8687752,0.09338298,17
phrog_8312,0.9814372,0.027247008,13
phrog_19173,0.9929299,0.005835233,4
phrog_36190,0.90832716,0.0,2
phrog_16240,0.93778473,0.039373953,6
phrog_31827,0.9670854,0.0,2
phrog_1450,0.9123267,0.12400537,103
phrog_10631,0.898775,0.051565856,10
phrog_13310,0.9797301,0.016524224,7
phrog_2171,0.93658227,0.04860756,70
phrog_15761,0.8687918,0.093564145,6
phrog_34977,0.92858523,0.0,2
phrog_4500,0.9822934,0.04053578,30
phrog_29098,1.0000002,0.0,2
phrog_20902,0.84631944,0.101427354,4
phrog_7009,0.9785515,0.016241591,17
phrog_11507,0.9999233,7.794136e-05,9
phrog_16268,0.9272576,0.037268143,6
phrog_1478,0.92707425,0.056564245,102
phrog_38195,0.9878523,0.0,2
phrog_17176,0.8827671,0.042219814,5
phrog_18245,0.98964435,0.007668801,5
phrog_9024,0.9836071,0.03665579,12
phrog_28386,0.9549317,0.0,2
phrog_10619,0.97988254,0.021029728,10
phrog_6317,0.98705965,0.022561317,19
phrog_9742,0.94668454,0.03631325,11
phrog_36806,0.9838063,0.0,2
phrog_6471,0.8841041,0.07287431,19
phrog_17610,0.69585454,0.13748817,5
phrog_29926,1.0,0.0,2
phrog_18523,0.9550477,0.023245962,5
phrog_11261,0.95342857,0.060695343,9
phrog_4266,0.963858,0.024999544,32
phrog_12768,0.91370076,0.13574646,8
phrog_976,0.82575226,0.12488257,151
phrog_15007,0.9911679,0.010725596,6
phrog_3509,0.9955573,0.011379522,41
phrog_2617,0.8932407,0.08058715,55
phrog_14319,0.9088681,0.050669994,7
phrog_13476,0.96789306,0.017222032,7
phrog_5178,0.957392,0.0297364,25
phrog_22873,0.88814336,0.07564785,3
phrog_4272,0.97350913,0.015614839,32
phrog_962,0.9487382,0.039443642,153
phrog_15013,0.99812895,0.0021009257,6
phrog_2603,0.9739191,0.030400269,56
phrog_13462,0.92895037,0.049487058,7
phrog_22867,0.8710933,0.031032048,3
phrog_9756,0.9982848,0.0036380978,11
phrog_6465,0.9392678,0.04015167,19
phrog_36812,1.0000002,0.0,2
phrog_29932,0.99953157,0.0,2
phrog_17604,0.93573487,0.043544,5
phrog_18537,0.9356822,0.07877294,5
phrog_19629,0.8048473,0.06742782,4
phrog_8448,0.9792067,0.048765253,13
phrog_11275,0.629341,0.27513933,9
phrog_20916,0.9380159,0.04289916,4
phrog_11513,0.88997006,0.078182384,9
phrog_17162,0.61025953,0.2691331,5
phrog_38181,0.96532816,0.0,2
phrog_18251,0.9174407,0.047307912,5
phrog_28392,0.9719948,0.0,2
phrog_9030,0.95853853,0.041502524,12
phrog_6303,0.9898324,0.006117129,19
phrog_13304,0.9953131,0.0044906475,7
phrog_2165,0.8980214,0.08132005,70
phrog_15775,0.94509435,0.04676475,6
phrog_4514,0.9676024,0.025125327,30
phrog_34963,0.8725754,0.0,2
phrog_23358,0.9855439,0.00702641,3
phrog_34624,1.0000001,0.0,2
phrog_15832,0.9650312,0.037318923,6
phrog_5795,0.89669424,0.08817864,22
phrog_24437,0.7500475,0.056554575,3
phrog_143,0.9292867,0.072662644,672
phrog_32255,1.0,0.0,2
phrog_25729,0.8924241,0.05502939,3
phrog_12185,1.0000001,5.037512e-08,8
phrog_22046,0.9068198,0.039988708,3
phrog_36033,0.9742066,0.0,2
phrog_7182,0.9794381,0.017293762,16
phrog_26220,0.9922228,0.0054993066,3
phrog_29113,1.0000002,0.0,2
phrog_20889,0.91438437,0.058149833,4
phrog_10792,0.97759956,0.027238132,9
phrog_30442,0.997178,0.0,2
phrog_20651,0.9919037,0.004106508,4
phrog_31984,0.9965769,0.0,2
phrog_1295,0.9755158,0.035904005,115
phrog_38778,1.0000002,0.0,2
phrog_20137,0.9961662,0.0026472106,4
phrog_27658,0.84455013,0.08787629,3
phrog_30324,0.9970201,0.0,2
phrog_26546,0.9284962,0.046127692,3
phrog_17943,0.9251464,0.04746367,5
phrog_29675,1.0000002,0.0,2
phrog_36755,0.9999998,0.0,2
phrog_27880,0.9713526,0.0202569,3
phrog_21229,0.97044545,0.009696476,4
phrog_9811,0.9951147,0.003402467,11
phrog_16485,0.96926785,0.013362261,6
phrog_3482,0.94623077,0.06525912,41
phrog_22720,0.9888291,0.007899051,3
phrog_32533,0.9999999,0.0,2
phrog_2944,0.9813739,0.02557022,49
phrog_625,0.96033424,0.046059582,224
phrog_24351,0.9527219,0.008058975,3
phrog_14292,0.9610625,0.021185001,7
phrog_34142,1.0,0.0,2
phrog_22734,0.99999976,3.4412757e-08,3
phrog_15198,0.9200486,0.024688734,6
phrog_3496,0.959605,0.043607347,41
phrog_35248,1.0000001,0.0,2
phrog_2950,0.8955677,0.074906245,49
phrog_32527,0.8098813,0.0,2
phrog_33639,0.8077217,0.0,2
phrog_24345,0.9742771,0.018188838,3
phrog_631,0.93932587,0.07489108,223
phrog_2788,0.97562426,0.07456093,51
phrog_14286,0.902569,0.056324918,7
phrog_34156,1.0,0.0,2
phrog_7828,0.99657667,0.001755258,15
phrog_20123,0.9866354,0.01091529,4
phrog_1281,0.8312581,0.12103839,116
phrog_36999,0.9999998,0.0,2
phrog_30330,0.9922486,0.0,2
phrog_26552,1.0000001,0.0,3
phrog_29661,0.9326869,0.0,2
phrog_17957,0.94121754,0.056700822,5
phrog_27894,0.80161715,0.03501178,3
phrog_36741,1.0000001,0.0,2
phrog_16491,0.94552517,0.02650411,6
phrog_9805,0.99682784,0.003523392,11
phrog_36027,0.9667357,0.0,2
phrog_26234,0.8709042,0.073044255,3
phrog_7196,0.9372122,0.07301591,16
phrog_11498,0.9294866,0.030785745,9
phrog_31748,1.0000001,0.0,2
phrog_29107,0.9686072,0.0,2
phrog_10786,0.9314018,0.040687144,9
phrog_6288,0.8536352,0.06588429,19
phrog_28219,0.91343725,0.0,2
phrog_30456,0.9759533,0.0,2
phrog_37339,0.99823713,0.0,2
phrog_31990,0.74902576,0.0,2
phrog_20645,0.89611435,0.1038856,4
phrog_34630,1.0,0.0,2
phrog_15826,0.9092616,0.05726072,6
phrog_157,0.7780795,0.16830091,623
phrog_24423,0.9940552,0.0042034877,3
phrog_5781,0.90812665,0.07065483,22
phrog_32241,0.9999999,0.0,2
phrog_12191,0.97149414,0.04733541,8
phrog_22052,0.9560047,0.031109234,3
phrog_5959,0.9999997,4.9357336e-08,21
phrog_21573,0.91197175,0.08802837,4
phrog_10976,0.99974185,0.00035241176,9
phrog_31760,0.7817136,0.0,2
phrog_9193,0.9653008,0.037985146,12
phrog_28231,0.9618211,0.0,2
phrog_27102,0.9855477,0.01021929,3
phrog_38022,1.0000002,0.0,2
phrog_37311,0.94732416,0.0,2
phrog_34618,0.9999999,0.0,2
phrog_23364,0.9925119,0.005295049,3
phrog_33177,0.99928766,0.0,2
phrog_25715,0.88513803,0.08121973,3
phrog_32269,1.0000002,0.0,2
phrog_5971,0.8865721,0.076315075,21
phrog_35506,1.0,0.0,2
phrog_35260,0.94177103,0.0,2
phrog_25073,1.0,1.0323827e-07,3
phrog_2978,0.92082894,0.04038248,48
phrog_619,0.8763738,0.13125338,226
phrog_33611,1.0000001,0.0,2
phrog_12807,0.9928338,0.0036302144,8
phrog_23402,0.9995696,0.00030438454,3
phrog_29891,0.9614942,0.0,2
phrog_38744,1.0000001,0.0,2
phrog_7800,0.8884031,0.06092064,15
phrog_18494,0.95056534,0.012499054,5
phrog_37477,0.9911269,0.0,2
phrog_30318,0.9614911,0.0,2
phrog_28557,1.0000001,0.0,2
phrog_27664,0.9388668,0.013928097,3
phrog_19952,0.9779907,0.02120438,4
phrog_29649,0.8719379,0.0,2
phrog_31006,0.9996716,0.0,2
phrog_21215,1.0000001,0.0,4
phrog_36769,0.9712718,0.0,2
phrog_38750,0.9167236,0.0,2
phrog_29885,0.99999976,0.0,2
phrog_37463,0.9999999,0.0,2
phrog_18480,0.96319056,0.031745687,5
phrog_7814,0.99392337,0.0053868294,15
phrog_28543,1.0,0.0,2
phrog_19946,0.99999994,0.0,4
phrog_27670,0.9796954,0.014357605,3
phrog_31012,0.93877655,0.0,2
phrog_21201,0.92455465,0.037782684,4
phrog_9839,0.95157844,0.021553205,11
phrog_35274,0.93405807,0.0,2
phrog_22708,0.47628835,0.17770104,3
phrog_25067,0.98176837,0.012891878,3
phrog_24379,0.9847998,0.010748121,3
phrog_33605,0.996169,0.0,2
phrog_12813,0.9557579,0.041944046,8
phrog_23416,0.9640913,0.008219443,3
phrog_23370,0.9807706,0.002213745,3
phrog_33163,0.9948754,0.0,2
phrog_25701,0.98937774,0.0075109196,3
phrog_35512,1.0000001,0.0,2
phrog_5965,0.87680084,0.079379484,21
phrog_21567,0.9032653,0.049589906,4
phrog_10962,0.98645794,0.010706312,9
phrog_8299,0.9487254,0.03081911,13
phrog_31774,0.9377661,0.0,2
phrog_26208,0.9957035,0.0016971343,3
phrog_28225,1.0,0.0,2
phrog_9187,0.9437745,0.02212818,12
phrog_27116,1.0000001,6.8825514e-08,3
phrog_20679,0.9957188,0.0042814314,4
phrog_38036,0.9999998,0.0,2
phrog_37305,0.99043465,0.0,2
phrog_10751,1.0000001,7.947286e-08,10
phrog_30481,0.97394115,0.0,2
phrog_20692,0.94964004,0.03490946,4
phrog_31947,0.9174268,0.0,2
phrog_1530,0.87327677,0.075317435,98
phrog_10989,0.9472987,0.04465848,9
phrog_19013,0.9783688,0.011190439,4
phrog_16320,0.844004,0.07995122,6
phrog_7141,0.98391,0.025502805,16
phrog_8272,0.9426682,0.034309894,14
phrog_32296,0.99576604,0.0,2
phrog_4448,0.9398365,0.03645247,31
phrog_12146,0.96777457,0.015442676,8
phrog_22085,0.8765498,0.041206036,3
phrog_15629,0.95422846,0.01890605,6
phrog_3327,0.9123416,0.042806137,43
phrog_2039,0.9967599,0.0092083635,74
phrog_14537,0.79206514,0.204047,7
phrog_25932,0.9342696,0.021602336,3
phrog_33188,0.9436925,0.0,2
phrog_180,0.74911433,0.18632136,576
phrog_13258,0.90070033,0.08395176,7
phrog_5756,0.94349545,0.027057175,22
phrog_24392,0.90361977,0.02771472,3
phrog_5030,0.9939495,0.007693431,26
phrog_14251,0.96422356,0.022286432,7
phrog_34181,0.9789353,0.0,2
phrog_33836,0.99311155,0.0,2
phrog_3441,0.9853988,0.0074392147,42
phrog_2987,0.93599737,0.046845485,48
phrog_12620,0.81948006,0.13883325,8
phrog_26585,0.952786,0.027370526,3
phrog_7627,0.9409432,0.035268657,15
phrog_11329,0.9994527,0.00045756323,9
phrog_8514,0.8793744,0.081225425,13
phrog_17980,0.9171308,0.061618328,5
phrog_19775,0.9696972,0.02277974,4
phrog_36796,1.0000001,0.0,2
phrog_27843,0.9873417,0.0067782192,3
phrog_16446,0.9806667,0.014615196,6
phrog_37488,0.99999964,0.0,2
phrog_1256,0.92170626,0.05253856,119
phrog_17758,0.9921284,0.0045697433,5
phrog_10037,0.9999998,5.61958e-08,10
phrog_6539,0.95587,0.08872553,18
phrog_7633,0.9558702,0.08605292,15
phrog_26591,0.98590785,0.009964499,3
phrog_17994,0.9569415,0.04457377,5
phrog_8500,0.9952631,0.009038219,13
phrog_27857,0.85625046,0.039641954,3
phrog_36782,0.9006055,0.0,2
phrog_19761,0.9994028,0.0005970895,4
phrog_16452,0.93071455,0.04996246,6
phrog_1242,0.861157,0.07150726,121
phrog_10023,0.9694043,0.015999373,10
phrog_5024,0.9851737,0.010224742,26
phrog_24386,0.9765473,0.008815475,3
phrog_14245,0.9960506,0.0034508256,7
phrog_34195,0.98161167,0.0,2
phrog_3455,0.92533386,0.03848296,41
phrog_33822,0.93182915,0.0,2
phrog_2993,0.9565051,0.026205191,48
phrog_25098,0.9923919,0.00537968,3
phrog_12634,0.9445639,0.032752614,8
phrog_32282,1.0000004,0.0,2
phrog_12152,0.9999999,5.9604645e-08,8
phrog_3333,0.8831466,0.120408334,43
phrog_22091,0.97030205,0.020999638,3
phrog_14523,0.9961141,0.006143845,7
phrog_25926,0.9634731,0.019927682,3
phrog_5742,0.8377691,0.16189468,22
phrog_194,0.8959745,0.086267,553
phrog_10745,0.9220071,0.067931466,10
phrog_30495,0.95332986,0.0,2
phrog_9178,0.9756823,0.023122473,12
phrog_18319,0.95544446,0.034255173,5
phrog_1524,0.93637675,0.062661655,98
phrog_31953,0.9944638,0.0,2
phrog_20686,0.7437652,0.11573971,4
phrog_19007,0.9619806,0.022798296,4
phrog_21598,0.9617913,0.038022686,4
phrog_16334,0.9827138,0.009490069,6
phrog_7155,0.8741725,0.08864915,16
phrog_8266,0.9610892,0.019129965,14
phrog_4474,0.9403656,0.044211365,31
phrog_34803,1.0,0.0,2
phrog_15615,0.8736505,0.065266795,6
phrog_2005,0.96372825,0.06288264,76
phrog_13264,0.9578536,0.03616771,7
phrog_9150,0.9469456,0.033699322,12
phrog_6263,0.9669218,0.036530096,19
phrog_17002,1.0,7.5394574e-08,5
phrog_18331,0.8726484,0.06199237,5
phrog_20876,0.8775615,0.075206056,4
phrog_11473,0.9498237,0.09325923,9
phrog_8528,0.96127045,0.05823482,13
phrog_11315,0.9336368,0.032800365,9
phrog_19749,0.8990979,0.05354547,4
phrog_29852,0.9999998,0.0,2
phrog_17764,0.94019586,0.023014642,5
phrog_38787,1.0000004,0.0,2
phrog_18457,1.0000001,0.0,5
phrog_28594,1.0,0.0,2
phrog_9636,0.9822452,0.012766447,11
phrog_6505,0.8965907,0.0701833,18
phrog_36972,0.9612643,0.0,2
phrog_19991,0.95832205,0.020774802,4
phrog_13502,0.97389156,0.037022535,7
phrog_22907,0.9307592,0.04127757,3
phrog_2763,0.8911311,0.07823502,51
phrog_802,0.9703135,0.01612023,179
phrog_15173,0.91982615,0.043167267,6
phrog_4312,0.99102205,0.0070618326,32
phrog_13516,0.9901357,0.015596554,7
phrog_5018,0.8458316,0.08956856,26
phrog_22913,1.0000001,1.1920929e-07,3
phrog_2777,0.9883169,0.02572643,51
phrog_14279,0.9858712,0.015364197,7
phrog_816,0.8781486,0.10598239,176
phrog_15167,0.9484998,0.035221335,6
phrog_3469,0.83739847,0.09178024,41
phrog_4306,0.89455533,0.05642459,32
phrog_12608,0.9615654,0.026300887,8
phrog_11301,0.95966774,0.03649673,9
phrog_38793,0.9586037,0.0,2
phrog_17770,0.9640964,0.04150318,5
phrog_29846,0.88690865,0.0,2
phrog_18443,0.9877645,0.007881897,5
phrog_9622,0.98834467,0.024724888,11
phrog_28580,0.9909447,0.0,2
phrog_19985,0.99491453,0.0050854683,4
phrog_36966,0.9825101,0.0,2
phrog_6511,0.9894393,0.00995694,18
phrog_9144,0.9667182,0.019588245,12
phrog_10779,0.8798093,0.09819314,10
phrog_6277,0.85789025,0.13512567,19
phrog_1518,0.9039496,0.063073486,99
phrog_17016,0.95445824,0.04551001,5
phrog_18325,0.987291,0.0076592644,5
phrog_16308,0.94789124,0.05622259,6
phrog_20862,0.9997832,0.00021645427,4
phrog_7169,0.9637547,0.04117487,16
phrog_11467,0.98452675,0.01647662,9
phrog_34817,0.9999998,0.0,2
phrog_4460,0.91332996,0.0636769,31
phrog_15601,0.9122571,0.06459679,6
phrog_2011,0.9596212,0.07598976,75
phrog_13270,0.99987185,0.00020284281,7
phrog_34340,0.7678787,0.0,2
phrog_14090,0.97751135,0.014316751,7
phrog_24153,0.9999995,3.4412757e-08,3
phrog_427,0.9519583,0.040029176,301
phrog_3858,0.9408376,0.05518353,37
phrog_32731,0.87220705,0.0,2
phrog_13927,0.96216136,0.019609148,7
phrog_22522,0.99999976,0.0,3
phrog_3680,0.9949187,0.0039929324,39
phrog_16687,0.9109294,0.039355528,5
phrog_6920,0.7598635,0.1412526,17
phrog_36557,1.0000004,0.0,2
phrog_31238,0.9124366,0.0,2
phrog_29477,0.8985519,0.0,2
phrog_26744,0.9907587,0.006534616,3
phrog_37891,0.96797615,0.0,2
phrog_18872,0.9689054,0.0151872905,4
phrog_28769,1.0,0.0,2
phrog_30126,0.99999994,0.0,2
phrog_20335,1.0,0.0,4
phrog_17599,0.9725752,0.02307733,5
phrog_1097,0.9696788,0.06159166,136
phrog_37649,0.9763008,0.0,2
phrog_20453,0.98036546,0.019634396,4
phrog_98,0.9312204,0.038990013,913
phrog_11856,0.9070649,0.037052974,8
phrog_30640,0.926819,0.0,2
phrog_21995,0.99847436,0.0015256405,4
phrog_10590,0.94259024,0.034610365,10
phrog_1929,0.96535265,0.077763125,79
phrog_29311,0.97766435,0.0,2
phrog_26022,0.9166243,0.003433858,3
phrog_7380,0.87777543,0.063110396,16
phrog_30898,0.990208,0.0,2
phrog_36231,1.0,0.0,2
phrog_35738,0.9959332,0.0,2
phrog_22244,0.9936674,0.003571028,3
phrog_12387,0.99761707,0.0041277134,8
phrog_4689,0.9198213,0.08590751,29
phrog_32057,0.998875,0.0,2
phrog_341,0.94919926,0.060299937,361
phrog_24635,0.98996705,0.007094326,3
phrog_5597,0.9360321,0.026436152,23
phrog_13099,0.92726433,0.048835073,8
phrog_33349,0.99908376,0.0,2
phrog_4851,0.955901,0.026305536,27
phrog_34426,0.99599177,0.0,2
phrog_22250,0.91374016,0.023670418,3
phrog_12393,0.9936223,0.0050161295,8
phrog_32043,0.9943931,0.0,2
phrog_5583,0.9942944,0.0042922823,23
phrog_24621,0.9999998,5.9604645e-08,3
phrog_355,0.77411216,0.11407811,351
phrog_34432,0.9437924,0.0,2
phrog_4845,0.925879,0.046535738,27
phrog_38208,0.9925223,0.0,2
phrog_20447,0.9982255,0.0008063615,4
phrog_11842,0.90188503,0.044987656,8
phrog_21981,0.983742,0.011496101,4
phrog_30654,0.9467412,0.0,2
phrog_27328,0.981911,0.006666265,3
phrog_10584,0.9982476,0.0013426503,10
phrog_29305,0.83341056,0.0,2
phrog_7394,0.988746,0.0193733,16
phrog_26036,0.89696264,0.05982064,3
phrog_21759,0.9718719,0.019701008,4
phrog_36225,0.99546283,0.0,2
phrog_16693,0.64763963,0.16199191,5
phrog_36543,1.0000001,0.0,2
phrog_6934,0.9999999,1.1382863e-07,17
phrog_29463,0.9999998,0.0,2
phrog_18866,1.0,0.0,4
phrog_37885,0.9922769,0.0,2
phrog_26750,0.92351097,0.017640356,3
phrog_30132,0.997901,0.0,2
phrog_1083,0.95207655,0.04281752,138
phrog_8919,0.99442375,0.01246881,12
phrog_20321,0.9981153,0.0018847286,4
phrog_26988,0.99468946,0.0037551436,3
phrog_34354,0.9999998,0.0,2
phrog_23628,0.9478342,0.019314496,3
phrog_14084,0.91233635,0.07961016,7
phrog_433,0.97019017,0.026755504,299
phrog_24147,0.73939687,0.17200035,3
phrog_25259,0.9872131,0.009041623,3
phrog_32725,0.97990674,0.0,2
phrog_13933,0.7786937,0.10540472,7
phrog_3694,0.96821016,0.022590008,39
phrog_22536,0.9943693,0.0039816974,3
phrog_19588,0.96483237,0.027787294,4
phrog_21017,0.9942076,0.0035766265,4
phrog_26778,0.6744316,0.12749219,3
phrog_31204,0.99625015,0.0,2
phrog_27466,0.9506223,0.03491524,3
phrog_16863,1.0,7.5394574e-08,5
phrog_28755,1.0000001,0.0,2
phrog_18696,0.9542428,0.02614495,5
phrog_37675,0.98436266,0.0,2
phrog_8931,0.9400662,0.032852814,12
phrog_20309,0.8890836,0.050318707,4
phrog_38546,0.99999994,0.0,2
phrog_23600,0.9300492,0.011772554,3
phrog_33413,0.997767,0.0,2
phrog_3864,0.9400889,0.03840168,37
phrog_25271,0.9474961,0.034826104,3
phrog_35062,1.0000005,0.0,2
phrog_22278,0.9732606,0.01890754,3
phrog_35704,0.9932707,0.0,2
phrog_14912,0.97717285,0.016256887,6
phrog_25517,0.99999976,5.9604645e-08,3
phrog_33375,0.9999997,0.0,2
phrog_24609,0.9982231,0.0012564256,3
phrog_23166,0.9994758,0.0003706394,3
phrog_37113,0.9999999,0.0,2
phrog_38220,0.99174494,0.0,2
phrog_27300,0.97725827,0.010911744,3
phrog_28033,0.9969977,0.0,2
phrog_9391,0.9970775,0.0031667124,11
phrog_31562,0.98322046,0.0,2
phrog_1915,0.8828949,0.10533603,80
phrog_21771,0.99575454,0.004245162,4
phrog_37107,0.99896973,0.0,2
phrog_38234,1.0000004,0.0,2
phrog_27314,0.9439507,0.019960387,3
phrog_9385,0.98392755,0.015111245,11
phrog_30668,0.9525704,0.0,2
phrog_28027,0.99999976,0.0,2
phrog_1901,0.9483664,0.037764534,80
phrog_29339,1.0,0.0,2
phrog_31576,0.988506,0.0,2
phrog_36219,0.977922,0.0,2
phrog_21765,0.9017777,0.08332108,4
phrog_35710,1.0000007,0.0,2
phrog_14906,0.9951859,0.0057872394,6
phrog_25503,1.0000002,0.0,3
phrog_33361,0.95393384,0.0,2
phrog_369,0.9883954,0.017151285,339
phrog_23172,0.97075576,0.009979658,3
phrog_4879,0.9578209,0.05321933,27
phrog_23614,0.9694335,0.021613747,3
phrog_34368,1.0,0.0,2
phrog_3870,0.9523244,0.08042982,37
phrog_33407,0.9695926,0.0,2
phrog_32719,0.8996949,0.0,2
phrog_25265,0.9130965,0.03127725,3
phrog_35076,0.9963699,0.0,2
phrog_6908,0.9816345,0.022023356,17
phrog_21003,1.0000001,1.1920929e-07,4
phrog_28999,0.9795122,0.0,2
phrog_31210,0.8236711,0.0,2
phrog_27472,0.9983189,0.0011888783,3
phrog_28741,0.95398724,0.0,2
phrog_16877,0.81420785,0.051898487,5
phrog_37661,1.0,0.0,2
phrog_18682,0.975358,0.0150925405,5
phrog_38552,0.87176883,0.0,2
phrog_8925,0.9752079,0.015906338,12
phrog_9408,0.92607695,0.058924537,11
phrog_27499,0.9860826,0.0036298132,3
phrog_10235,0.82929254,0.09510969,10
phrog_1054,0.94662386,0.030680543,141
phrog_18669,0.9729155,0.02973159,5
phrog_28972,0.99999994,0.0,2
phrog_16644,0.97300273,0.016970567,5
phrog_19577,0.9837858,0.013036912,4
phrog_36594,1.0,0.0,2
phrog_8716,0.71775275,0.15571925,13
phrog_7425,0.9467366,0.045749627,16
phrog_26787,0.99505633,0.0013563362,3
phrog_37852,1.0,0.0,2
phrog_12422,0.9308995,0.035970442,8
phrog_23827,0.97443575,0.008104065,3
phrog_3643,0.9243077,0.056267958,39
phrog_34383,0.99189866,0.0,2
phrog_14053,1.0,0.0,7
phrog_5232,0.9445949,0.04792345,25
phrog_24190,0.99999976,8.4293696e-08,3
phrog_5554,0.9764144,0.019095933,23
phrog_382,0.83039296,0.14081876,326
phrog_35923,0.9401033,0.0,2
phrog_4892,0.92634726,0.04031089,27
phrog_23199,0.99032706,0.0068398435,3
phrog_14735,0.93271524,0.09251691,6
phrog_3125,0.87190074,0.11549127,46
phrog_22287,0.986257,0.008534985,3
phrog_12344,0.98161536,0.017158445,8
phrog_32094,0.997196,0.0,2
phrog_8070,0.9741739,0.031927407,14
phrog_7343,0.9275122,0.061320275,16
phrog_16122,0.89456,0.07536456,6
phrog_19211,0.96720976,0.031581298,4
phrog_1732,0.90786606,0.07571943,87
phrog_20490,0.9051139,0.067094535,4
phrog_11895,0.95049274,0.03274702,8
phrog_30683,1.0000001,0.0,2
phrog_21956,0.9901965,0.0054219645,4
phrog_10553,1.0000001,7.327036e-08,10
phrog_31589,0.89302325,0.0,2
phrog_8064,0.9224171,0.09490436,14
phrog_11659,0.83342856,0.13258633,9
phrog_7357,0.98445684,0.013831997,16
phrog_16136,0.9305833,0.0527186,6
phrog_19205,0.9283614,0.06226415,4
phrog_20484,0.9350696,0.055396575,4
phrog_17228,0.9225851,0.043019723,5
phrog_1726,0.90904814,0.060799554,87
phrog_11881,0.9352051,0.03668297,8
phrog_21942,0.7830989,0.15040244,4
phrog_30697,0.99888146,0.0,2
phrog_6049,0.9488707,0.0803246,20
phrog_10547,0.9928489,0.0061812224,10
phrog_35937,0.9247049,0.0,2
phrog_396,0.8691781,0.07205334,319
phrog_5540,0.98992,0.018981434,23
phrog_4886,0.9166731,0.077529214,27
phrog_14721,0.99978787,0.0001985825,6
phrog_22293,1.0000001,6.8825514e-08,3
phrog_3131,0.99963766,0.00045785104,46
phrog_12350,0.9679793,0.029809663,8
phrog_32080,1.0000002,0.0,2
phrog_12436,0.9582757,0.02476401,8
phrog_4138,0.9989906,0.0011821296,34
phrog_23833,1.0000002,0.0,3
phrog_35089,0.99862933,0.0,2
phrog_3657,0.8649525,0.08833498,39
phrog_15359,0.9963061,0.0052239057,6
phrog_34397,0.99371886,0.0,2
phrog_14047,0.98627156,0.01141004,7
phrog_2549,0.91190606,0.08084408,57
phrog_24184,0.9305942,0.027935749,3
phrog_5226,0.97114336,0.03344471,25
phrog_13728,0.8994857,0.056289747,7
phrog_16888,0.98241043,0.01436165,5
phrog_10221,0.99459016,0.003514433,10
phrog_1040,0.79006255,0.12666206,143
phrog_16650,0.9958205,0.00511867,5
phrog_28966,0.9562827,0.0,2
phrog_36580,0.9999999,0.0,2
phrog_19563,0.98461014,0.006565224,4
phrog_8702,0.80586034,0.2011043,13
phrog_37846,0.9752837,0.0,2
phrog_26793,0.94606286,0.02890703,3
phrog_7431,0.8609005,0.06965214,16
phrog_4110,0.9989107,0.0018450682,34
phrog_15371,0.9339574,0.048007287,6
phrog_32916,0.9999998,0.0,2
phrog_2561,0.9029651,0.09289639,57
phrog_13700,0.59645855,0.2384831,7
phrog_6707,0.985047,0.012196683,18
phrog_10209,0.9406761,0.046651762,10
phrog_9434,0.909929,0.03927181,11
phrog_28796,0.99999976,0.0,2
phrog_18655,0.9546739,0.01795025,5
phrog_26963,0.9819012,0.012797694,3
phrog_17566,0.96096075,0.04781306,5
phrog_38585,0.9999995,0.0,2
phrog_1068,0.97193325,0.024473073,139
phrog_16678,0.8296281,0.10826971,5
phrog_11117,0.94596577,0.037938114,9
phrog_7419,0.92846835,0.04346479,16
phrog_29488,0.98445106,0.0,2
phrog_11671,0.6117893,0.24192305,9
phrog_30867,0.9389603,0.0,2
phrog_67,0.71765375,0.17027122,1138
phrog_18133,0.887849,0.08351127,5
phrog_17200,0.9980873,0.0015618453,5
phrog_6061,0.92559737,0.04326598,20
phrog_9352,1.0,1.088227e-07,12
phrog_5568,0.97775024,0.0407102,23
